DOI,Title,journal,doc_type,url,authors,Date_Received,Date_Accepted,Date_online,Acceptance_Time,Countries
https://doi.org/10.1016/S0262-4079(18)30886-8,Roaming free,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918308868,Joshua Howgego,2019-11-01,2020-03-25,2020-07-08,146 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(18)31619-1,The surgeon fixing a scandal,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918316191,Julia Brown,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)31352-6,Life on the brink,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918313526,Graham Lawton,2019-11-13,2020-03-30,2020-07-20,139 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(18)31300-9,The truth about intelligence,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918313009,Linda Geddes,2019-12-31,2020-07-06,2020-07-11,189 days 00:00:00.000000000,{'Japan'}
https://doi.org/10.1016/S0262-4079(18)31255-7,Supercharge your zen,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918312557,Helen Thomson,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)31158-8,How to think about… Particles,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918311588,Catherine Brahic and Richard Webb,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)30979-5,AI's lost genius,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918309795,Douglas Heaven,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)31530-6,"Goodbye, cash?",New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918315306,Joshua Howgego,2030-12-12,2030-12-12,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)31392-7,Trouble from the deep,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918313927,Michael Marshall,2030-12-12,2030-12-12,2020-07-15,,{'Japan'}
https://doi.org/10.1016/S0262-4079(18)31577-X,Learner driver on Mars,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791831577X,Daniel Cossins,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)31767-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919317671,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(18)31065-0,Beyond Quantum,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918310650,Ciarán Lee,2020-03-12,2020-06-09,2020-06-09,90 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(18)31110-2,The consciousness wager,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918311102,Per Snaprud,2019-05-28,2020-06-26,2020-07-01,396 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(18)31658-0,‘I want to make a chemical brain’,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918316580,Rowan Hooper,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)31970-0,All bets are off,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919319700,Jacob Aron,2020-01-07,2020-05-29,2020-06-25,144 days 00:00:00.000000000,{'Denmark'}
https://doi.org/10.1016/S0262-4079(19)32065-2,What is it like to be conscious?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919320652,Alun Anderson,2030-12-12,2030-12-12,2020-07-21,,{'Bangladesh'}
https://doi.org/10.1016/S0262-4079(18)31254-5,The autistic advantage,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918312545,Clare Wilson,2019-08-06,2020-04-27,2020-06-04,266 days 00:00:00.000000000,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(18)31024-8,On the origins of white nationalism,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918310248,Peter Byrne,2030-12-12,2030-12-12,2030-12-12,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(18)31484-2,Polluter pays?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918314842,Fred Pearce,2020-01-25,2020-05-20,2020-07-02,117 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(18)31311-3,I teach machines to hunt down cancer,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918313113,Chelsea Whyte,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)31157-6,How to think about… Time,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918311576,Richard Webb,2019-10-04,2020-02-11,2020-02-11,131 days 00:00:00.000000000,"{'Switzerland', 'unknown'}"
https://doi.org/10.1016/S0262-4079(18)31662-2,The horror of Hasanlu,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918316622,Catherine Brahic,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)31209-0,Our African Origins,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918312090,Kate Douglas,2020-06-01,2020-06-20,2020-07-20,20 days 00:00:00.000000000,"{'Canada', 'Japan', ""Korea, Democratic People's Republic of"", 'France'}"
https://doi.org/10.1016/S0262-4079(19)31869-X,An eruption of good taste,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791931869X,Adrian Barnettits,2030-12-12,2030-12-12,2030-12-12,,{'Bulgaria'}
https://doi.org/10.1016/S0262-4079(19)31725-7,Green in tooth and claw,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919317257,Fred Pearce,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(19)32111-6,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919321116,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(19)31672-0,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919316720,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(18)30976-X,H2Oh!,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791830976X,Katharine Sanderson,2030-12-12,2030-12-12,2019-12-30,,{'Germany'}
https://doi.org/10.1016/S0262-4079(18)30884-4,How to Solve a Problem Like Plastics,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918308844,Aisling Irwin,2020-04-18,2020-06-05,2020-06-05,49 days 00:00:00.000000000,{'Germany'}
https://doi.org/10.1016/S0262-4079(18)31023-6,How to keep the lights on without blowing the planet,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918310236,Peter Fairley,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)30844-3,And then there was light,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918308443,Colin Stuart,2030-12-12,2030-12-12,2020-05-06,,{'unknown'}
https://doi.org/10.1016/S0262-4079(18)30977-1,The mystery of Somerton Man,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918309771,Alice Klein,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)31160-6,How to think about… Schrödinger's cat,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918311606,Gilead Amit,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)31967-0,A whale of a tale,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919319670,Chris Simms,2019-03-30,2019-05-07,2019-05-09,39 days 00:00:00.000000000,"{'United States', 'Mexico'}"
https://doi.org/10.1016/S0262-4079(19)31915-3,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919319153,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(19)31818-4,The miracle that is us,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919318184,Joshua Howgego,2030-12-12,2030-12-12,2030-12-12,,{'Italy'}
https://doi.org/10.1016/S0262-4079(18)31168-0,Creatures of war,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918311680,Arran Frood,2030-12-12,2030-12-12,2030-12-12,,{'United States'}
https://doi.org/10.1016/S0262-4079(18)31310-1,Red sun rising,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918313101,MacGregor Campbell,2030-12-12,2030-12-12,2020-07-07,,{'Spain'}
https://doi.org/10.1016/S0262-4079(18)31617-8,The why of me,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918316178,Sofia Deleniv,2020-05-18,2020-07-15,2020-07-17,59 days 00:00:00.000000000,{'Brazil'}
https://doi.org/10.1016/S0262-4079(18)31253-3,Reality's whispers,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918312533,Bob Henderson,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)31483-0,Seeking Earth's core… in space,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918314830,Rowan Hooper,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)31156-4,How to think about… Consciousness,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918311564,Catherine de Lange,2016-12-23,2017-02-05,2017-03-20,45 days 00:00:00.000000000,{'Norway'}
https://doi.org/10.1016/S0262-4079(18)30663-8,Can animals keep the doctor away?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918306638,Nic Fleming,2016-12-11,2017-05-17,2017-05-18,158 days 00:00:00.000000000,{'India'}
https://doi.org/10.1016/S0262-4079(18)30485-8,The big boil,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918304858,Jon Cartwright,2010-02-28,2010-06-29,2010-08-05,122 days 00:00:00.000000000,{'France'}
https://doi.org/10.1016/S0262-4079(19)31532-5,Nothing like a good walk,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919315325,Jonathon Keats,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)30691-2,The flexible future of green energy,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918306912,Matt Setchell,2030-12-12,2030-12-12,2020-06-19,,"{'China', 'Hong Kong'}"
https://doi.org/10.1016/S0262-4079(18)30756-5,The origin of our species,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918307565,Eleanor Scerri,2018-09-07,2019-09-17,2019-10-16,376 days 00:00:00.000000000,{'unknown'}
https://doi.org/10.1016/S0262-4079(18)30801-7,High expectations,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918308017,Stephanie Pain,2030-12-12,2030-12-12,2020-07-23,,{'Nigeria'}
https://doi.org/10.1016/S0262-4079(18)30934-5,Lost and found,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918309345,Claire Asher,2020-05-10,2020-07-04,2020-07-12,56 days 00:00:00.000000000,"{'China', 'United States'}"
https://doi.org/10.1016/S0262-4079(18)30659-6,See how they grow,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918306596,Chris Hulatt,2030-12-12,2030-12-12,2030-12-12,,{'Netherlands'}
https://doi.org/10.1016/S0262-4079(18)30308-7,Silence of the plants,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918303087,Marta Zaraska,2030-12-12,2030-12-12,2020-07-16,,{'United States'}
https://doi.org/10.1016/S0262-4079(18)30619-5,Look too close and we're all sick,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918306195,Wendy Glauser,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)30260-4,The survivalists,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918302604,Fred Pearce,2017-12-12,2030-12-12,2030-12-12,4749 days 00:00:00.000000000,{'Slovenia'}
https://doi.org/10.1016/S0262-4079(18)30530-X,Broken dreams,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791830530X,Rowan Hooper,2030-12-12,2030-12-12,2030-12-12,,"{'Sweden', 'Thailand'}"
https://doi.org/10.1016/S0262-4079(18)30352-X,Survival of the tamest,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791830352X,Colin Barras,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)30531-1,Give dads a chance,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918305311,Jessica Hamzelou,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(18)30825-X,App learns to recognise primates,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791830825X,Chris Baraniuk,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)30830-3,How to beat workplace stress,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918308303,Rob Archer,2030-12-12,2010-01-20,2020-04-17,,{'United Kingdom'}
https://doi.org/10.1016/S0262-4079(18)30757-7,Lakes of Acid,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918307577,Fred Pearce,2030-12-12,2030-12-12,2020-07-22,,{'Russian Federation'}
https://doi.org/10.1016/S0262-4079(18)30353-1,Work the crowd,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918303531,Arran Frood,2020-07-01,2020-07-01,2020-07-20,1 days 00:00:00.000000000,"{'Czechia', 'unknown'}"
https://doi.org/10.1016/S0262-4079(18)30389-0,How the gender pay gap permeates science and engineering,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918303890,Nic Fleming,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)30826-1,Bionic beetles take to the skies,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918308261,Sandrine Ceurstemont,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(19)31626-4,The selling of happiness,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919316264,Douglas Heaven,2019-08-19,2020-02-27,2020-03-27,193 days 00:00:00.000000000,{'Spain'}
https://doi.org/10.1016/S0262-4079(19)31433-2,Reflections of a broken world,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919314332,Helen Marshall,2030-12-12,2030-12-12,2030-12-12,,set()
https://doi.org/10.1016/S0262-4079(18)30575-X,Mission Icarus,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791830575X,Richard Webb,2030-12-12,2030-12-12,2020-06-06,,"{'Canada', 'Spain', 'Denmark', 'United States', 'France'}"
https://doi.org/10.1016/S0262-4079(19)31530-1,Letters,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407919315301,,2020-03-05,2020-06-25,2020-07-23,113 days 00:00:00.000000000,{'China'}
https://doi.org/10.1016/S0262-4079(18)30397-X,S.O.S. (Save Our Secrets),New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791830397X,Michael Brooks,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)30753-X,Data day,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791830753X,Sam Handfield-Jones,2020-05-18,2020-06-07,2020-07-23,21 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(18)30661-4,New beginnings,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918306614,Elie Dolgin,2019-11-29,2020-06-16,2020-07-21,201 days 00:00:00.000000000,{'Germany'}
https://doi.org/10.1016/S0262-4079(18)30616-X,Law and Disorder,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S026240791830616X,Vlatko Vedral,2030-12-12,2030-12-12,2030-12-12,,{'Israel'}
https://doi.org/10.1016/S0262-4079(18)30576-1,Doctor feel good,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918305761,Lone Frank,2030-12-12,2030-12-12,2020-07-23,,{'Lebanon'}
https://doi.org/10.1016/S0262-4079(18)30823-6,Political votes mess with our heart rates,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918308236,Chris Stokel-Walker,,,2030-12-12,,
https://doi.org/10.1016/S0262-4079(18)30398-1,Director of evolution,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918303981,Michael Le Page,2020-01-19,2020-05-08,2020-05-08,111 days 00:00:00.000000000,{'Japan'}
https://doi.org/10.1016/S0262-4079(18)30443-3,Shell shock,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918304433,Jason Bittel,2020-04-20,2020-07-03,2020-07-21,75 days 00:00:00.000000000,{'Qatar'}
https://doi.org/10.1016/S0262-4079(18)30479-2,How much can you earn?,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918304792,Nic Fleming,2018-03-15,2018-03-15,2018-03-15,1 days 00:00:00.000000000,{'United States'}
https://doi.org/10.1016/S0262-4079(18)30617-1,Culture clash,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918306171,Laura Spinney,2019-11-06,2020-04-26,2020-05-27,173 days 00:00:00.000000000,"{'South Africa', 'Sweden'}"
https://doi.org/10.1016/S0262-4079(18)30714-0,Bats to the wall,New Scientist,article,http://www.sciencedirect.com/science/article/pii/S0262407918307140,Sharon Oosthoek,2030-12-12,2030-12-12,2020-06-17,,{'Germany'}
